timestamp_ms,ax_g,ay_g,az_g,label
9174,0.4212,-0.3641,0.7456,0
9184,0.3949,-0.3388,0.6343,0
9194,0.3383,-0.3185,0.5523,0
9204,0.2611,-0.3065,0.5174,0
9214,0.1816,-0.2965,0.503,0
9224,0.1347,-0.287,0.4661,0
9234,0.1276,-0.2907,0.3766,0
9244,0.132,-0.2946,0.31,0
9254,0.1313,-0.3009,0.3039,0
9264,0.1225,-0.3114,0.3236,0
9274,0.1208,-0.306,0.3529,0
9284,0.1272,-0.2907,0.3888,0
9294,0.1667,-0.2699,0.3922,0
9304,0.2055,-0.2565,0.4105,0
9314,0.2153,-0.2543,0.4801,0
9324,0.2441,-0.2785,0.554,0
9334,0.2829,-0.2982,0.6453,0
9344,0.3458,-0.3148,0.7317,0
9354,0.4549,-0.3248,0.7519,0
9364,0.5286,-0.3434,0.7903,0
9374,0.5359,-0.3812,0.8801,0
9384,0.5242,-0.4337,0.9425,0
9394,0.5023,-0.4852,0.9555,0
9404,0.4903,-0.5264,0.9435,0
9414,0.5059,-0.5364,0.9025,0
9424,0.5089,-0.5357,0.895,0
9434,0.4832,-0.5308,0.9418,0
9444,0.4527,-0.525,0.9931,0
9454,0.4298,-0.4959,1.0292,0
9464,0.4273,-0.4491,1.0319,0
9474,0.4364,-0.3861,0.9882,0
9484,0.4383,-0.34,0.9452,0
9494,0.4237,-0.32,0.9372,0
9504,0.4164,-0.3229,0.9521,0
9514,0.3859,-0.3475,1.0258,0
9524,0.3495,-0.3685,1.149,0
9534,0.3912,-0.3771,1.1895,0
9544,0.4598,-0.3568,1.1988,0
9554,0.5123,-0.349,1.2147,0
9564,0.5379,-0.3571,1.2276,0
9574,0.5296,-0.4022,1.2454,0
9584,0.5325,-0.4679,1.2342,0
9594,0.5691,-0.5298,1.192,0
9604,0.5884,-0.5938,1.1273,0
9614,0.514,-0.6609,1.1415,0
9624,0.4149,-0.7178,1.1349,0
9634,0.327,-0.7493,1.0963,0
9644,0.2582,-0.7761,1.0236,0
9654,0.2577,-0.7558,0.8713,0
9664,0.2643,-0.7178,0.7324,0
9674,0.2736,-0.6223,0.6304,0
9684,0.2567,-0.5291,0.6045,0
9694,0.2101,-0.4103,0.6814,0
9704,0.1967,-0.2965,0.7351,0
9714,0.2719,-0.183,0.6546,0
9724,0.3451,-0.1035,0.5608,0
9734,0.3566,-0.0595,0.5887,0
9744,0.3873,-0.029,0.6177,0
9754,0.4281,-0.0085,0.6165,0
9764,0.4537,-0.0112,0.5721,0
9774,0.4173,-0.0649,0.5245,0
9784,0.3097,-0.1808,0.482,0
9794,0.1503,-0.3353,0.4859,0
9804,0.0173,-0.4747,0.5167,0
9814,0.0107,-0.5274,0.4815,0
9824,0.0791,-0.4971,0.3766,0
9834,0.062,-0.472,0.3649,0
9844,-0.0386,-0.4374,0.4705,0
9854,-0.0947,-0.4129,0.5323,0
9864,-0.0661,-0.3658,0.543,0
9874,0.0442,-0.3673,0.5689,0
9884,0.1916,-0.3595,0.6524,0
9894,0.2482,-0.3488,1.0368,0
9904,0.3334,-0.2719,1.4753,0
9914,0.616,-0.1428,1.6093,0
9924,0.8979,0.0308,1.5439,0
9934,1.0155,0.0923,1.459,0
9944,0.9201,0.0359,1.4585,0
9954,0.7331,-0.1203,1.4646,0
9964,0.5338,-0.3693,1.405,0
9974,0.3871,-0.6336,1.3513,0
9984,0.2719,-0.7986,1.347,0
9994,0.2355,-0.9037,1.3038,0
10004,0.2421,-0.8986,1.2427,0
10014,0.2292,-0.8059,1.2581,0
10024,0.2421,-0.6673,1.2571,0
10034,0.3012,-0.5072,1.2222,0
10044,0.3832,-0.3881,1.1805,0
10054,0.5015,-0.3378,1.1346,0
10064,0.5845,-0.297,1.1883,0
