timestamp_ms,ax_g,ay_g,az_g,label
15294,0.1264,-0.3197,0.956,1
15304,0.1423,-0.3275,0.9218,1
15314,0.1533,-0.3363,0.8996,1
15324,0.1489,-0.3458,0.9028,1
15334,0.6128,-7.0174,2.27,1
15344,-0.5069,-5.6638,2.1233,1
15354,-3.5222,-0.1406,7.997,1
15364,-3.2543,2.2939,7.997,1
15374,-0.8659,1.385,3.5361,1
15384,0.4928,2.0755,0.9574,1
15394,0.8183,2.6697,0.4183,1
15404,0.543,2.3037,0.2702,1
15414,0.1474,2.1828,0.5113,1
15424,-0.0327,2.1877,0.5223,1
15434,0.0276,2.0425,0.1152,1
15444,0.0903,1.7311,-0.2248,1
15454,-0.1157,1.3121,-0.1601,1
15464,-0.3287,0.7864,0.1108,1
15474,-0.44,0.5845,0.6284,1
15484,-0.5916,0.1291,1.2469,1
15494,-0.8884,-0.2516,1.6945,1
15504,-0.8252,-0.555,1.8153,1
15514,-0.4159,-0.7258,1.4936,1
15524,-0.5862,-0.6529,2.3476,1
15534,-0.9452,-1.0565,3.3368,1
15544,-0.6936,-1.2152,3.4366,1
15554,-0.1352,-1.4746,2.9516,1
15564,0.6099,-1.6598,2.2295,1
15574,1.0287,-1.7655,1.8717,1
15584,1.0641,-1.8875,1.8221,1
15594,0.9618,-1.8705,1.7716,1
15604,0.8422,-1.7367,1.6091,1
15614,0.6197,-1.5778,1.4534,1
15624,0.2506,-1.3128,1.458,1
15634,-0.1181,-1.0292,1.4992,1
15644,-0.3614,-0.7295,1.4861,1
15654,-0.4342,-0.4086,1.3801,1
15664,-0.4439,-0.0974,1.2545,1
15674,-0.4493,0.113,1.1844,1
15684,-0.4325,0.2824,1.1066,1
15694,-0.3295,0.3192,0.8647,1
15704,-0.0117,0.4339,0.5347,1
15714,0.1396,0.6265,0.4474,1
15724,0.1096,0.5935,0.6145,1
15734,0.072,0.5157,0.7727,1
15744,0.1201,0.4054,0.8017,1
15754,0.2104,0.2753,0.7524,1
15764,0.3009,0.1193,0.7312,1
15774,0.3041,0.0444,0.9025,1
15784,0.0815,-0.1599,1.2232,1
15794,-0.0071,-0.4659,1.3318,1
15804,0.0891,-0.676,1.1771,1
15814,0.2192,-0.84,1.0041,1
15824,0.2323,-0.9823,0.9975,1
15834,0.184,-1.1095,1.0892,1
15844,0.2016,-1.1263,1.1175,1
15854,0.2899,-1.0878,1.0543,1
15864,0.3488,-0.9965,1.0209,1
15874,0.3346,-0.8813,1.0665,1
15884,0.2804,-0.7368,1.1305,1
15894,0.2433,-0.5645,1.1463,1
15904,0.2277,-0.3873,1.1156,1
15914,0.2038,-0.2277,1.0709,1
15924,0.1547,-0.113,1.0377,1
15934,0.0945,-0.03,1.0001,1
15944,0.0522,0.0222,0.9423,1
15954,0.0354,0.0547,0.852,1
15964,0.0371,0.0664,0.7451,1
15974,0.0354,0.052,0.6797,1
15984,0.0,0.0095,0.688,1
15994,-0.0347,-0.0591,0.7336,1
16004,-0.0327,-0.1323,0.7676,1
16014,0.0046,-0.2067,0.7949,1
16024,0.0264,-0.3021,0.8657,1
16034,0.0739,-0.4149,0.923,1
16044,0.1508,-0.4898,0.9526,1
16054,0.2177,-0.5589,0.9945,1
16064,0.2524,-0.6148,1.0519,1
16074,0.2812,-0.6607,1.0841,1
16084,0.3207,-0.6738,1.0748,1
16094,0.3507,-0.6668,1.049,1
16104,0.3392,-0.6485,1.0453,1
16114,0.3007,-0.6216,1.047,1
16124,0.2763,-0.5689,1.008,1
16134,0.2558,-0.5008,0.9508,1
16144,0.2187,-0.4322,0.9076,1
16154,0.1643,-0.3715,0.8947,1
16164,0.1096,-0.3214,0.8874,1
16174,0.083,-0.2758,0.8681,1
16184,0.0766,-0.2328,0.8286,1
16194,0.0786,-0.2148,0.7883,1
16204,0.0815,-0.2194,0.7619,1
16214,0.0766,-0.2416,0.7698,1
16224,0.0693,-0.2719,0.8005,1
16234,0.0713,-0.3053,0.8503,1
16244,0.1052,-0.3414,0.872,1
16254,0.1606,-0.3739,0.8708,1
16264,0.2048,-0.4112,0.8796,1
16274,0.2348,-0.4469,0.8994,1
16284,0.2497,-0.4747,0.9294,1
16294,0.2536,-0.4859,0.9665,1
16304,0.2638,-0.4891,0.9755,1
16314,0.2672,-0.4842,0.9721,1
16324,0.2541,-0.4818,0.9628,1
16334,0.2284,-0.4749,0.956,1
16344,0.1972,-0.46,0.9428,1
16354,0.1808,-0.4322,0.9059,1
16364,0.1669,-0.3998,0.8706,1
16374,0.152,-0.3766,0.8447,1
16384,0.1296,-0.3473,0.8427,1
16394,0.1125,-0.3292,0.8447,1
16404,0.1142,-0.308,0.8361,1
16414,0.1228,-0.2958,0.8342,1
16424,0.1279,-0.2904,0.8483,1
16434,0.1315,-0.2963,0.872,1
16444,0.1464,-0.3034,0.8901,1
16454,0.1682,-0.3134,0.9059,1
16464,0.1909,-0.3319,0.9059,1
16474,0.217,-0.358,0.8893,1
16484,0.2243,-0.3895,0.8881,1
16494,0.217,-0.422,0.8962,1
16504,0.2057,-0.4515,0.8981,1
16514,0.2013,-0.4627,0.8979,1
16524,0.1972,-0.4637,0.9072,1
16534,0.1921,-0.4569,0.9242,1
16544,0.1894,-0.4403,0.9325,1
16554,0.1843,-0.4208,0.9377,1
16564,0.1909,-0.4039,0.9199,1
16574,0.2121,-0.3802,0.8764,1
16584,0.2165,-0.3524,0.8588,1
16594,-3.3824,1.7682,-0.7776,1
16604,0.1581,-0.7898,-0.2004,1
16614,2.822,1.5332,4.2481,1
16624,0.5799,0.8681,7.997,1
16634,-0.226,-1.0726,7.997,1
16644,2.873,0.2079,6.2318,1
16654,5.1191,1.2086,2.2863,1
16664,4.0711,0.6382,1.2593,1
16674,0.5687,-0.3229,3.479,1
16684,-2.2265,-1.0028,5.4354,1
16694,-2.5545,-0.9089,4.4582,1
16704,-1.8953,-0.5879,2.5794,1
16714,-1.8026,-0.3351,1.4553,1
16724,-1.8358,-0.0796,0.9721,1
16734,-1.8744,0.0076,0.576,1
16744,-1.8346,0.1145,0.2399,1
16754,-1.6574,0.1608,-0.0837,1
16764,-1.2464,0.1718,-0.5884,1
16774,-0.7314,0.358,-0.872,1
16784,-0.6006,0.3939,-0.5018,1
16794,-0.6114,0.2848,0.0,1
16804,-0.4349,0.1818,0.2145,1
16814,-0.0905,0.164,0.2877,1
16824,-0.1957,0.238,1.2515,1
16834,-0.5169,-0.1213,2.1746,1
16844,-0.2245,-0.2453,2.3215,1
16854,0.4227,-0.2472,2.0037,1
16864,0.9523,-0.3265,1.726,1
16874,1.0873,-0.5057,1.7692,1
16884,0.9792,-0.74,1.9354,1
16894,0.8693,-0.8879,1.9085,1
16904,0.7898,-1.0087,1.6681,1
16914,0.6182,-1.0709,1.4067,1
16924,0.3187,-1.097,1.2486,1
16934,-0.031,-1.0597,1.1812,1
16944,-0.2858,-0.9584,1.1124,1
16954,-0.4059,-0.7844,0.9731,1
16964,-0.4303,-0.5962,0.7934,1
16974,-0.43,-0.419,0.6697,1
16984,-0.419,-0.2611,0.5948,1
16994,-0.4083,-0.1189,0.625,1
17004,-0.3758,0.0073,0.7424,1
17014,-0.2609,0.1064,0.82,1
17024,-0.0639,0.1869,0.8017,1
17034,0.1223,0.2192,0.7929,1
17044,0.2216,0.2026,0.8503,1
17054,0.2814,0.1342,0.9323,1
17064,0.2963,0.0493,1.0282,1
17074,0.279,-0.0752,1.1066,1
17084,0.2316,-0.2455,1.1273,1
17094,0.194,-0.4212,1.0848,1
17104,0.1569,-0.5765,1.0141,1
17114,0.114,-0.7112,0.9565,1
17124,0.0598,-0.8005,0.945,1
17134,0.0266,-0.8442,0.9362,1
17144,0.0156,-0.8461,0.9255,1
17154,0.0159,-0.8178,0.9172,1
17164,0.0342,-0.7576,0.8967,1
17174,0.0593,-0.6714,0.8852,1
17184,0.0722,-0.5623,0.9125,1
17194,0.0791,-0.4452,0.9609,1
17204,0.1013,-0.3297,0.9814,1
17214,0.1401,-0.2133,0.9677,1
17224,0.163,-0.1333,0.9418,1
17234,0.1525,-0.0888,0.923,1
17244,0.1164,-0.0735,0.9213,1
17254,0.0761,-0.0842,0.9142,1
17264,0.0478,-0.1169,0.8803,1
17274,0.0168,-0.1686,0.8586,1
17284,-0.0103,-0.2397,0.8437,1
17294,-0.0183,-0.3139,0.8247,1
17304,-0.009,-0.3824,0.8081,1
17314,0.011,-0.4452,0.8137,1
17324,0.0325,-0.4964,0.8442,1
17334,0.0534,-0.5308,0.8891,1
17344,0.0842,-0.5491,0.9367,1
17354,0.122,-0.5555,0.9689,1
17364,0.1662,-0.5403,0.9872,1
17374,0.2026,-0.5191,0.9933,1
17384,0.216,-0.4893,1.0009,1
17394,0.2084,-0.461,1.006,1
17404,0.1999,-0.4273,0.985,1
17414,0.1804,-0.389,0.9513,1
17424,0.1477,-0.3593,0.9135,1
17434,0.1001,-0.339,0.8884,1
17444,0.042,-0.3256,0.8801,1
17454,0.0017,-0.3195,0.8591,1
17464,-0.012,-0.3048,0.8376,1
17474,-0.0117,-0.2956,0.8152,1
17484,-0.009,-0.2975,0.8161,1
17494,-0.0063,-0.306,0.8364,1
17504,0.0063,-0.3178,0.8649,1
17514,0.0339,-0.3385,0.8774,1
17524,0.0749,-0.3551,0.885,1
17534,0.1118,-0.3795,0.8923,1
17544,0.1523,-0.4029,0.8854,1
17554,0.1762,-0.4212,0.8911,1
17564,0.1762,-0.4391,0.922,1
17574,0.1516,-0.4537,0.963,1
17584,0.1376,-0.4618,0.9857,1
17594,0.1357,-0.4581,0.9699,1
17604,0.1355,-0.4535,0.934,1
17614,0.1328,-0.4464,0.9006,1
17624,0.1232,-0.4276,0.8737,1
17634,0.1035,-0.399,0.8757,1
17644,0.0664,-0.3668,0.9155,1
17654,0.0325,-0.3414,0.9535,1
17664,0.0278,-0.3222,0.9455,1
17674,0.0549,-0.3039,0.8991,1
17684,-0.0022,-0.3041,0.7888,1
17694,-2.1838,3.0673,-1.8814,1
17704,1.768,1.3623,1.4734,1
17714,0.4596,-0.4696,6.7714,1
17724,-0.6587,-0.9621,7.997,1
17734,2.1316,-0.4103,6.3304,1
17744,4.8377,0.3978,2.3137,1
17754,4.4904,0.2897,1.4028,1
17764,1.5798,-0.615,3.069,1
17774,-1.0843,-1.1995,4.6666,1
17784,-1.898,-1.1805,4.2039,1
17794,-1.7594,-0.7056,2.8399,1
17804,-1.8173,-0.4505,1.9293,1
17814,-2.0086,-0.1869,1.5585,1
17824,-2.0767,0.1152,1.2196,1
17834,-1.8795,0.3348,0.9618,1
17844,-1.4036,0.4171,0.226,1
17854,-0.9018,0.6651,-0.3483,1
17864,-0.5638,0.8388,-0.4786,1
17874,-0.5164,0.8142,-0.1694,1
17884,-0.4818,0.7532,0.1516,1
17894,-0.3863,0.6414,0.3544,1
17904,-0.2287,0.4537,0.4805,1
17914,-0.0144,0.3929,0.8115,1
17924,0.1213,0.3639,1.4128,1
17934,-0.0937,0.1135,2.0227,1
17944,-0.041,-0.2309,2.2021,1
17954,0.2909,-0.4227,1.9664,1
17964,0.5777,-0.6677,1.7165,1
17974,0.6287,-0.914,1.655,1
17984,0.5152,-1.1539,1.7003,1
17994,0.4271,-1.2847,1.633,1
18004,0.3727,-1.3282,1.4604,1
18014,0.2821,-1.3304,1.2962,1
18024,0.1608,-1.2303,1.1654,1
18034,0.012,-1.1129,1.0582,1
18044,-0.1623,-0.9386,1.0189,1
18054,-0.3065,-0.7429,0.9972,1
18064,-0.3802,-0.5342,0.9584,1
18074,-0.3837,-0.3229,0.9294,1
18084,-0.3488,-0.1281,0.922,1
18094,-0.2975,0.0288,0.9177,1
18104,-0.1989,0.1501,0.8742,1
18114,-0.0832,0.2331,0.8193,1
18124,0.0159,0.2809,0.7817,1
18134,0.0883,0.2775,0.7722,1
18144,0.1323,0.2541,0.8022,1
18154,0.1252,0.1806,0.8681,1
18164,0.1013,0.0666,0.9338,1
18174,0.0788,-0.0659,0.9713,1
18184,0.0749,-0.2055,0.9728,1
18194,0.0671,-0.3527,0.9748,1
18204,0.0315,-0.5194,1.0026,1
18214,0.0246,-0.6526,1.0004,1
18224,0.0317,-0.7488,1.0004,1
18234,0.042,-0.8166,1.0021,1
18244,0.0552,-0.8444,1.0036,1
18254,0.0766,-0.8396,0.9884,1
18264,0.1074,-0.7959,0.9706,1
18274,0.1296,-0.719,0.9679,1
18284,0.1298,-0.6177,0.9816,1
18294,0.1064,-0.5111,1.0182,1
18304,0.0798,-0.4,1.0377,1
18314,0.0715,-0.3039,1.0153,1
18324,0.0732,-0.214,0.9709,1
18334,0.0603,-0.1452,0.9262,1
18344,0.0317,-0.104,0.903,1
18354,0.0039,-0.0844,0.885,1
18364,-0.0132,-0.0847,0.8564,1
18374,-0.0212,-0.1013,0.821,1
18384,-0.0268,-0.1342,0.8049,1
18394,-0.0381,-0.1818,0.8186,1
18404,-0.0534,-0.2499,0.8503,1
18414,-0.0378,-0.3163,0.8645,1
18424,-0.009,-0.3778,0.8798,1
18434,0.0246,-0.4374,0.9045,1
18444,0.0583,-0.4818,0.9267,1
18454,0.0903,-0.5152,0.955,1
18464,0.1223,-0.533,0.975,1
18474,0.1394,-0.5425,0.9909,1
18484,0.1416,-0.5379,0.9994,1
18494,0.1464,-0.525,0.9872,1
18504,0.1491,-0.4991,0.9604,1
18514,0.1345,-0.4596,0.9372,1
18524,0.0981,-0.4195,0.9357,1
18534,0.0532,-0.3778,0.9416,1
18544,0.0144,-0.3412,0.9401,1
18554,-0.002,-0.3117,0.9094,1
18564,-0.0081,-0.279,0.8767,1
18574,-0.0066,-0.2555,0.8422,1
18584,-0.0027,-0.2406,0.8203,1
18594,-0.0037,-0.2409,0.8222,1
18604,-0.0144,-0.2514,0.8496,1
18614,-0.0085,-0.2724,0.8657,1
18624,0.0203,-0.2982,0.8623,1
18634,0.0464,-0.3287,0.8659,1
18644,0.0591,-0.3636,0.8869,1
18654,0.0713,-0.3954,0.9174,1
18664,0.0813,-0.4142,0.9499,1
18674,0.1062,-0.4281,0.955,1
18684,0.1345,-0.4352,0.9347,1
18694,0.143,-0.4381,0.9301,1
18704,0.1394,-0.4388,0.9301,1
18714,0.1242,-0.4308,0.936,1
18724,0.0959,-0.4149,0.954,1
18734,0.0581,-0.399,0.9804,1
18744,0.0305,-0.3819,0.985,1
18754,-0.0888,-0.3902,0.8735,1
18764,-2.1289,5.3148,-2.0137,1
18774,1.0512,1.5146,2.9807,1
18784,-1.4802,-0.7824,7.997,1
18794,-0.8676,-2.3632,7.997,1
18804,3.6753,-1.4873,5.2172,1
18814,6.1656,-1.5405,2.3366,1
18824,3.7604,-0.9052,2.9179,1
18834,0.8156,-0.9443,4.4113,1
18844,-1.0055,-0.995,5.0459,1
18854,-1.7291,-0.4661,4.29,1
18864,-2.1816,-0.3344,3.5161,1
18874,-2.5899,0.03,3.0946,1
18884,-2.607,0.3197,2.5016,1
18894,-2.4289,0.6092,1.9217,1
18904,-2.114,0.7619,1.2911,1
18914,-1.4595,0.9836,0.5914,1
18924,-0.8425,1.2047,-0.2531,1
18934,-0.4864,1.1581,-0.5323,1
18944,-0.3749,1.192,-0.3934,1
18954,-0.3605,1.1607,-0.0605,1
18964,-0.3161,0.9967,0.2226,1
18974,-0.2387,0.8081,0.4547,1
18984,-0.123,0.5496,0.5938,1
18994,0.032,0.4361,0.9228,1
19004,-0.1364,0.3641,1.7997,1
19014,-0.5023,-0.186,2.534,1
19024,-0.3224,-0.4549,2.4481,1
19034,0.1191,-0.7009,2.0637,1
19044,0.4366,-0.9555,1.8024,1
19054,0.5228,-1.1668,1.7665,1
19064,0.3517,-1.3728,1.9288,1
19074,0.32,-1.4756,1.8568,1
19084,0.3883,-1.487,1.5817,1
19094,0.3993,-1.4355,1.3172,1
19104,0.2748,-1.3135,1.1764,1
19114,0.0366,-1.1732,1.1395,1
19124,-0.2182,-0.9777,1.1515,1
19134,-0.3932,-0.7461,1.1373,1
19144,-0.4735,-0.5006,1.1002,1
19154,-0.492,-0.2521,1.0826,1
19164,-0.4693,-0.0422,1.0624,1
19174,-0.3873,0.1408,0.9989,1
19184,-0.2682,0.2799,0.9211,1
19194,-0.1743,0.3539,0.8601,1
19204,-0.0669,0.3693,0.7885,1
19214,0.0386,0.3793,0.7224,1
19224,0.1052,0.3629,0.71,1
19234,0.123,0.307,0.7441,1
19244,0.1152,0.2406,0.8147,1
19254,-0.0088,0.1362,0.9989,1
19264,-0.0513,-0.0815,1.0638,1
19274,-0.0061,-0.2341,0.9879,1
19284,0.0176,-0.3968,0.9589,1
19294,-0.0666,-0.5813,1.0555,1
19304,-0.1032,-0.759,1.1146,1
19314,-0.0378,-0.8425,1.0648,1
19324,0.0727,-0.8889,0.9716,1
19334,0.1355,-0.8986,0.9389,1
19344,0.1245,-0.8871,0.9796,1
19354,0.0935,-0.8349,1.048,1
19364,0.081,-0.7449,1.0748,1
19374,0.0903,-0.6263,1.0648,1
19384,0.0891,-0.4901,1.0465,1
19394,0.0666,-0.3654,1.039,1
19404,0.0344,-0.2492,1.0414,1
19414,0.0076,-0.1564,1.0238,1
19424,-0.0139,-0.0813,0.9814,1
19434,-0.0222,-0.0347,0.914,1
19444,-0.0415,-0.0142,0.8564,1
19454,-0.0613,-0.0173,0.8166,1
19464,-0.0776,-0.0412,0.7968,1
19474,-0.084,-0.0718,0.791,1
19484,-0.0825,-0.1145,0.801,1
19494,-0.0786,-0.1701,0.8415,1
19504,-0.0761,-0.2419,0.8925,1
19514,-0.053,-0.3309,0.9294,1
19524,-0.0044,-0.4025,0.933,1
19534,0.0498,-0.4671,0.9399,1
19544,0.0815,-0.5206,0.9723,1
19554,0.0957,-0.5518,1.0121,1
19564,0.1167,-0.5694,1.0263,1
19574,0.1384,-0.5657,1.0189,1
19584,0.1423,-0.5508,1.0053,1
19594,0.122,-0.5255,0.9987,1
19604,0.0859,-0.4913,0.9997,1
19614,0.0464,-0.4476,0.9843,1
19624,0.0159,-0.3966,0.9643,1
19634,-0.0134,-0.3461,0.935,1
19644,-0.0271,-0.2987,0.8972,1
19654,-0.0339,-0.2563,0.8613,1
19664,-0.0491,-0.2245,0.8496,1
19674,-0.062,-0.2065,0.8493,1
19684,-0.0622,-0.1926,0.8488,1
19694,-0.0456,-0.1887,0.8442,1
19704,-0.0249,-0.2043,0.8422,1
19714,-0.0081,-0.2304,0.8576,1
19724,0.0142,-0.2599,0.8723,1
19734,0.0415,-0.2948,0.8847,1
19744,0.0637,-0.3283,0.9035,1
19754,0.0749,-0.3656,0.924,1
19764,0.0791,-0.3985,0.9487,1
19774,0.0791,-0.4273,0.9591,1
19784,0.0759,-0.4405,0.9696,1
19794,0.0683,-0.4474,0.985,1
19804,0.0642,-0.4432,0.9814,1
19814,0.0652,-0.4276,0.9604,1
19824,0.0559,-0.4034,0.9462,1
19834,-3.6362,3.9498,-2.6287,1
19844,0.7026,2.2751,2.2558,1
19854,-1.384,-0.4847,7.997,1
19864,-1.487,-1.2127,7.997,1
19874,3.1828,0.1911,6.419,1
19884,6.4153,1.0231,2.4286,1
19894,5.2253,0.4513,2.0686,1
19904,1.6845,-0.5015,3.9752,1
19914,-1.2537,-1.0499,5.6904,1
19924,-2.1943,-0.9548,5.114,1
19934,-2.3049,-0.6199,3.748,1
19944,-2.5201,-0.2589,2.8381,1
19954,-2.7984,-0.0129,2.4018,1
19964,-2.7864,0.337,2.0081,1
19974,-2.4906,0.6109,1.5537,1
19984,-1.9076,0.8132,0.8906,1
19994,-1.1136,0.9757,-0.1335,1
20004,-0.6216,1.0509,-0.6419,1
20014,-0.4417,1.0753,-0.4952,1
20024,-0.4749,1.0756,-0.0547,1
20034,-0.411,0.9499,0.2497,1
20044,-0.2663,0.8137,0.4164,1
20054,-0.1267,0.6211,0.5721,1
20064,0.0325,0.4774,0.9264,1
20074,0.1076,0.4208,1.5812,1
20084,-0.2987,0.1355,2.3015,1
20094,-0.3019,-0.3107,2.4977,1
20104,0.0966,-0.4935,2.1274,1
20114,0.4322,-0.7756,1.806,1
20124,0.5045,-1.0119,1.6886,1
20134,0.3229,-1.2606,1.8441,1
20144,0.1625,-1.4085,1.8639,1
20154,0.2121,-1.4453,1.5847,1
20164,0.2489,-1.4006,1.2998,1
20174,0.1711,-1.2933,1.13,1
20184,-0.0159,-1.1698,1.0638,1
20194,-0.2304,-1.0021,1.0453,1
20204,-0.3995,-0.7971,1.0189,1
20214,-0.4681,-0.5791,0.9443,1
20224,-0.5035,-0.3556,0.9347,1
20234,-0.4964,-0.1425,0.975,1
20244,-0.4171,0.0561,0.966,1
20254,-0.3087,0.215,0.963,1
20264,-0.1852,0.3283,0.9433,1
20274,-0.063,0.3492,0.885,1
20284,0.07,0.3617,0.7956,1
20294,0.1645,0.3514,0.7549,1
20304,0.1926,0.3043,0.7793,1
20314,0.1669,0.2455,0.8715,1
20324,0.0122,0.134,1.0472,1
20334,-0.05,-0.0737,1.08,1
20344,-0.0493,-0.2221,1.0285,1
20354,-0.1013,-0.4305,1.0206,1
20364,-0.1376,-0.6214,1.0197,1
20374,-0.125,-0.7385,0.9982,1
20384,-0.084,-0.8281,0.9823,1
20394,-0.0439,-0.8645,0.9731,1
20404,-0.0105,-0.8742,0.9823,1
20414,0.0173,-0.8457,0.9997,1
20424,0.0361,-0.7829,1.0287,1
20434,0.052,-0.6909,1.0421,1
20444,0.0744,-0.575,1.0399,1
20454,0.0715,-0.4464,1.0482,1
20464,0.0625,-0.3292,1.0448,1
20474,0.041,-0.2243,1.047,1
20484,0.0225,-0.1477,1.0072,1
20494,0.0303,-0.0781,0.9391,1
20504,0.0059,-0.0361,0.8989,1
20514,-0.0317,-0.0256,0.8837,1
20524,-0.073,-0.0354,0.8686,1
20534,-0.1003,-0.0666,0.8481,1
20544,-0.1225,-0.1215,0.8269,1
20554,-0.1386,-0.1928,0.8278,1
20564,-0.1394,-0.2624,0.8452,1
20574,-0.1264,-0.3344,0.8674,1
20584,-0.093,-0.3966,0.884,1
20594,-0.0559,-0.4505,0.9103,1
20604,-0.0166,-0.4918,0.9423,1
20614,0.0256,-0.5152,0.9596,1
20624,0.0727,-0.5184,0.9655,1
20634,0.1135,-0.5079,0.9687,1
20644,0.1274,-0.4867,0.9792,1
20654,0.1179,-0.4561,0.9911,1
20664,0.0993,-0.4186,0.9953,1
20674,0.0683,-0.3817,0.984,1
20684,0.0334,-0.3385,0.9684,1
20694,-0.0044,-0.2985,0.9496,1
20704,-0.04,-0.2685,0.9216,1
20714,-0.0627,-0.2402,0.8886,1
20724,-0.082,-0.225,0.854,1
20734,-0.101,-0.2177,0.8374,1
20744,-0.1215,-0.2184,0.8476,1
20754,-0.1284,-0.2277,0.8706,1
20764,-0.1191,-0.2448,0.8845,1
20774,-0.0905,-0.2653,0.8876,1
20784,-0.06,-0.2936,0.8932,1
20794,-0.0342,-0.33,0.9113,1
20804,-0.0166,-0.371,0.9367,1
20814,0.0068,-0.4059,0.9396,1
20824,0.0466,-0.4286,0.9157,1
20834,0.0769,-0.4388,0.9096,1
20844,0.0683,-0.4493,0.9306,1
20854,0.0532,-0.45,0.9574,1
20864,0.0386,-0.4354,0.9767,1
20874,0.0408,-0.4078,0.9711,1
20884,0.0471,-0.3754,0.9499,1
20894,0.0405,-0.3451,0.9362,1
20904,0.0156,-0.3229,0.9247,1
20914,-0.0046,-0.309,0.9098,1
20924,-0.0112,-0.2941,0.881,1
20934,-0.0164,-0.2787,0.8623,1
20944,-0.0351,-0.2707,0.8593,1
20954,-0.0388,-0.2655,0.8613,1
20964,-0.042,-0.2516,0.8789,1
20974,-2.9804,3.6211,0.7195,1
20984,1.2669,1.9137,0.6997,1
20994,-0.862,1.0551,7.997,1
21004,-2.4623,-1.366,7.997,1
21014,2.9187,-0.0639,7.4628,1
21024,6.8429,2.166,2.4169,1
21034,5.9303,1.2298,1.252,1
21044,1.7865,0.0071,3.8283,1
21054,-2.0623,-0.6648,6.6542,1
21064,-2.936,-0.8173,5.9572,1
21074,-2.5714,-0.505,3.9215,1
21084,-2.5372,-0.142,2.6534,1
21094,-2.9358,-0.0173,2.1965,1
21104,-3.1147,0.3475,2.1013,1
21114,-2.6693,0.6223,1.4168,1
21124,-2.0176,0.6663,0.5203,1
21134,-1.4704,0.6331,-0.1999,1
21144,-1.0414,0.7358,-0.573,1
21154,-0.6182,0.6604,-0.8161,1
21164,-0.3646,0.7668,-0.646,1
21174,-0.3881,0.6885,-0.1232,1
21184,-0.3283,0.5277,0.2226,1
21194,-0.2162,0.4251,0.3802,1
21204,-0.0322,0.3619,0.8147,1
21214,-0.2741,0.3231,1.644,1
21224,-0.4632,0.0156,2.3215,1
21234,-0.2006,-0.1918,2.3971,1
21244,0.3068,-0.3043,2.0652,1
21289,0.0,0.0,0.0,1
21299,0.0,0.0,0.0,1
21309,0.0,0.0,0.0,1
21319,0.0,0.0,0.0,1
21329,0.0,0.0,0.0,1
21339,0.0,0.0,0.0,1
21349,0.0,0.0,0.0,1
21396,0.0,0.0,0.0,1
21406,0.0,0.0,0.0,1
21416,0.0,0.0,0.0,1
21426,0.0,0.0,0.0,1
21436,0.0,0.0,0.0,1
21446,0.0,0.0,0.0,1
21456,0.0,0.0,0.0,1
21466,0.0,0.0,0.0,1
21476,0.0,0.0,0.0,1
21486,0.0,0.0,0.0,1
21496,0.0,0.0,0.0,1
21506,0.0,0.0,0.0,1
21516,0.0,0.0,0.0,1
21526,0.0,0.0,0.0,1
21536,0.0,0.0,0.0,1
21546,0.0,0.0,0.0,1
21556,0.0,0.0,0.0,1
21566,0.0,0.0,0.0,1
21576,0.0,0.0,0.0,1
21586,0.0,0.0,0.0,1
21596,0.0,0.0,0.0,1
21606,0.0,0.0,0.0,1
21616,0.0,0.0,0.0,1
21626,0.0,0.0,0.0,1
21636,0.0,0.0,0.0,1
21646,0.0,0.0,0.0,1
21656,0.0,0.0,0.0,1
21666,0.0,0.0,0.0,1
21676,0.0,0.0,0.0,1
21686,0.0,0.0,0.0,1
21696,0.0,0.0,0.0,1
21706,0.0,0.0,0.0,1
21716,0.0,0.0,0.0,1
21726,0.0,0.0,0.0,1
21736,0.0,0.0,0.0,1
21746,0.0,0.0,0.0,1
21756,0.0,0.0,0.0,1
21766,0.0,0.0,0.0,1
21776,0.0,0.0,0.0,1
21786,0.0,0.0,0.0,1
21796,0.0,0.0,0.0,1
21806,0.0,0.0,0.0,1
21816,0.0,0.0,0.0,1
21826,0.0,0.0,0.0,1
21836,0.0,0.0,0.0,1
21846,0.0,0.0,0.0,1
21856,0.0,0.0,0.0,1
21866,0.0,0.0,0.0,1
21876,0.0,0.0,0.0,1
21886,0.0,0.0,0.0,1
21896,0.0,0.0,0.0,1
21906,0.0,0.0,0.0,1
21916,0.0,0.0,0.0,1
21926,0.0,0.0,0.0,1
21936,0.0,0.0,0.0,1
21946,0.0,0.0,0.0,1
21956,0.0,0.0,0.0,1
21966,0.0,0.0,0.0,1
21976,0.0,0.0,0.0,1
21986,0.0,0.0,0.0,1
21996,0.0,0.0,0.0,1
22006,0.0,0.0,0.0,1
22016,0.0,0.0,0.0,1
22026,0.0,0.0,0.0,1
22036,0.0,0.0,0.0,1
22046,0.0,0.0,0.0,1
22056,0.0,0.0,0.0,1
22066,0.0,0.0,0.0,1
22076,0.0,0.0,0.0,1
22086,0.0,0.0,0.0,1
22096,0.0,0.0,0.0,1
22106,0.0,0.0,0.0,1
22116,0.0,0.0,0.0,1
22126,0.0,0.0,0.0,1
22136,0.0,0.0,0.0,1
22146,0.0,0.0,0.0,1
22156,0.0,0.0,0.0,1
22166,0.0,0.0,0.0,1
22176,0.0,0.0,0.0,1
22186,0.0,0.0,0.0,1
22196,0.0,0.0,0.0,1
22206,0.0,0.0,0.0,1
22216,0.0,0.0,0.0,1
