timestamp,x,y,z
7.819,-8.382,-1.850,5.114
7.838,-8.288,-1.874,4.999
7.858,-8.226,-1.948,5.007
7.877,-8.236,-2.020,5.059
7.896,-8.396,-1.989,5.181
7.916,-8.334,-1.924,5.208
7.935,-8.176,-1.912,5.021
7.954,-8.169,-1.903,4.978
7.974,-8.276,-1.943,4.987
7.993,-8.343,-1.951,5.086
8.012,-8.317,-1.939,5.014
8.032,-8.322,-1.888,5.028
8.051,-8.212,-1.963,5.179
8.070,-8.231,-1.941,5.256
8.090,-8.272,-1.862,5.126
8.109,-8.324,-1.833,4.901
8.129,-8.250,-1.905,4.896
8.148,-8.240,-1.953,5.054
8.167,-8.283,-1.941,5.052
8.187,-8.281,-1.907,5.112
8.206,-8.262,-1.924,5.122
8.225,-8.279,-1.965,5.124
8.245,-8.295,-2.001,5.136
8.264,-8.353,-1.948,5.066
8.283,-8.307,-1.915,4.954
8.303,-8.204,-1.891,4.999
8.322,-8.145,-1.886,5.074
8.341,-8.176,-1.941,4.999
8.361,-8.310,-1.970,5.143
8.380,-8.353,-2.025,5.198
8.400,-8.382,-1.982,5.086
8.419,-8.327,-1.898,5.064
8.438,-8.228,-1.862,5.081
8.458,-8.125,-1.896,5.078
8.477,-8.176,-1.888,5.050
8.496,-8.286,-1.948,5.081
8.516,-8.329,-1.986,5.086
8.535,-8.341,-1.953,5.011
8.553,-8.322,-1.888,5.054
8.574,-8.240,-1.860,5.066
8.593,-8.142,-1.934,5.059
8.612,-8.228,-1.975,5.019
8.632,-8.346,-1.991,5.131
8.651,-8.312,-1.975,5.222
8.671,-8.293,-1.970,5.076
8.690,-8.238,-1.941,5.043
8.709,-8.164,-1.972,5.043
8.729,-8.272,-1.948,5.102
8.748,-8.367,-1.924,5.076
8.767,-8.453,-1.907,5.093
8.787,-8.202,-1.965,5.129
8.806,-8.034,-1.934,5.189
8.825,-8.137,-1.860,5.043
8.845,-8.351,-1.814,4.916
8.864,-8.331,-1.872,5.021
8.883,-8.161,-1.970,5.136
8.903,-8.236,-1.991,5.095
8.922,-8.403,-1.951,5.071
8.942,-8.327,-1.951,5.122
8.961,-8.231,-1.967,5.143
8.980,-8.231,-1.958,5.150
9.000,-8.300,-1.936,5.126
9.019,-8.295,-1.927,5.031
9.038,-8.228,-1.946,4.997
9.058,-8.233,-1.936,5.138
9.077,-8.240,-1.919,5.133
9.096,-8.295,-1.881,5.074
9.116,-8.257,-1.831,4.973
9.135,-8.159,-1.793,5.138
9.154,-8.039,-1.618,5.165
9.174,-8.020,-1.491,4.906
9.193,-7.812,-1.781,4.796
9.213,-7.884,-2.123,5.054
9.232,-8.427,-2.039,5.739
9.251,-8.884,-1.900,5.986
9.271,-8.681,-1.953,5.620
9.290,-8.245,-1.958,5.236
9.309,-7.797,-1.907,5.251
9.329,-7.613,-1.773,5.186
9.348,-7.750,-1.680,5.387
9.367,-8.094,-1.613,5.912
9.387,-8.260,-1.737,5.859
9.406,-8.200,-1.783,5.830
9.425,-7.929,-1.831,5.720
9.445,-7.872,-1.699,5.545
9.464,-7.838,-1.608,5.303
9.483,-7.934,-1.630,5.181
9.503,-8.164,-1.690,5.282
9.522,-8.286,-1.649,5.545
9.542,-7.989,-1.658,5.648
9.561,-7.678,-1.666,5.576
9.580,-7.639,-1.589,5.344
9.600,-7.845,-1.541,5.471
9.619,-8.034,-1.623,5.921
9.638,-8.032,-1.709,6.058
9.658,-7.984,-1.704,5.825
9.677,-7.982,-1.666,5.639
9.696,-8.008,-1.635,5.512
9.716,-8.011,-1.651,5.588
9.735,-7.965,-1.670,5.857
9.754,-7.898,-1.761,5.955
9.774,-7.900,-1.625,5.986
9.793,-7.553,-1.481,5.624
9.813,-7.364,-1.532,5.406
9.832,-7.881,-1.603,5.368
9.851,-8.398,-1.726,5.809
9.871,-8.504,-1.735,6.362
9.890,-8.030,-1.685,6.587
9.909,-7.584,-1.534,6.003
9.929,-7.362,-1.400,5.270
9.948,-7.460,-1.366,5.191
9.967,-7.759,-1.517,5.687
9.987,-7.984,-1.620,6.192
10.006,-7.963,-1.635,6.168
10.025,-7.817,-1.560,5.825
10.045,-7.649,-1.551,5.672
10.064,-7.802,-1.670,5.670
10.082,-7.987,-1.716,5.888
10.103,-7.927,-1.637,6.091
10.122,-7.793,-1.591,5.854
10.142,-7.666,-1.579,5.701
10.161,-7.728,-1.620,5.703
10.180,-7.984,-1.682,5.744
10.200,-7.999,-1.658,5.751
10.219,-7.752,-1.704,5.828
10.238,-7.735,-1.649,6.077
10.258,-7.802,-1.534,6.103
10.277,-7.946,-1.613,5.885
10.296,-7.766,-1.656,5.780
10.316,-7.565,-1.536,5.684
10.335,-7.615,-1.532,5.699
10.354,-7.893,-1.656,5.864
10.374,-8.197,-1.807,6.386
10.393,-8.006,-1.608,5.450
