timestamp,x,y,z
5.887,8.777,0.081,1.343
5.906,8.875,0.088,1.458
5.925,9.160,-0.083,1.013
5.945,9.158,-0.382,0.642
5.964,9.220,-0.967,0.194
5.984,9.802,-1.127,0.026
6.003,10.037,-0.811,0.331
6.022,9.752,-0.694,0.704
6.042,9.486,-0.830,0.850
6.061,9.196,-0.854,0.975
6.081,9.323,-0.576,0.922
6.100,9.615,0.036,0.850
6.119,9.445,0.395,0.934
6.139,9.127,0.270,1.027
6.158,9.129,0.313,0.824
6.177,9.146,0.285,0.548
6.197,9.349,0.184,0.273
6.216,9.385,0.206,0.426
6.236,9.553,0.165,0.606
6.255,9.579,0.014,0.809
6.274,9.486,-0.186,0.991
6.294,9.563,-0.394,0.805
6.313,9.534,-0.646,0.706
6.332,9.388,-0.943,0.642
6.352,9.311,-1.048,0.678
6.371,9.383,-0.859,0.558
6.390,9.390,-0.820,0.393
6.410,9.405,-0.820,0.378
6.429,9.553,-0.631,0.376
6.449,9.603,-0.337,0.414
6.468,9.575,-0.186,0.419
6.487,9.584,-0.193,0.386
6.507,9.656,-0.310,0.378
6.526,9.809,-0.576,0.060
6.545,9.864,-0.782,-0.370
6.565,9.924,-0.792,-0.159
6.584,9.780,-0.593,0.331
6.604,9.555,-0.488,0.568
6.623,9.333,-0.500,0.754
6.642,9.196,-0.457,0.955
6.662,9.256,-0.188,1.056
6.681,9.112,-0.014,1.307
6.700,9.105,0.076,1.442
6.720,9.230,0.213,1.386
6.739,9.235,0.268,1.482
6.758,9.323,0.230,1.552
6.778,9.407,0.021,1.449
6.797,9.457,-0.231,1.408
6.817,9.371,-0.356,1.444
6.836,9.223,-0.500,1.437
6.855,9.194,-0.560,1.434
6.875,9.326,-0.507,1.410
6.894,9.215,-0.552,1.477
6.913,9.218,-0.466,1.480
6.933,9.369,-0.222,1.410
6.952,9.359,-0.021,1.442
6.972,9.335,0.055,1.346
6.991,9.419,0.127,1.243
7.010,9.378,0.100,1.283
7.030,9.472,0.017,1.362
7.049,9.551,-0.136,1.415
7.068,9.586,-0.337,1.374
7.088,9.618,-0.435,1.334
7.107,9.575,-0.504,1.437
7.126,9.431,-0.619,1.556
7.146,9.316,-0.662,1.547
7.165,9.237,-0.579,1.494
7.185,9.273,-0.457,1.336
7.204,9.141,-0.370,1.331
7.223,9.254,-0.193,1.264
7.243,9.299,-0.016,1.281
7.262,9.354,0.000,1.300
7.281,9.366,-0.076,1.293
7.301,9.285,-0.179,1.341
7.320,9.340,-0.275,1.276
7.339,9.395,-0.265,1.310
7.359,9.361,-0.411,1.307
7.378,9.390,-0.543,1.291
7.398,9.543,-0.550,1.279
7.417,9.565,-0.514,1.348
7.436,9.414,-0.591,1.343
7.456,9.354,-0.545,1.298
7.475,9.452,-0.555,1.030
7.494,9.517,-0.562,0.855
7.514,9.431,-0.509,0.929
7.533,9.498,-0.354,0.967
7.553,9.524,-0.265,0.934
7.572,9.546,-0.272,0.862
7.591,9.543,-0.239,0.860
7.611,9.527,-0.229,0.805
7.630,9.541,-0.248,0.745
7.649,9.560,-0.313,0.793
7.668,9.553,-0.397,0.833
7.688,9.467,-0.428,0.999
7.707,9.500,-0.406,1.015
7.727,9.476,-0.397,1.090
7.746,9.469,-0.421,1.193
7.766,9.519,-0.437,1.219
7.785,9.376,-0.495,1.245
7.804,9.364,-0.361,1.240
7.824,9.340,-0.263,1.312
7.843,9.268,-0.301,1.353
7.862,9.258,-0.284,1.425
7.882,9.208,-0.289,1.485
7.901,9.388,-0.291,1.264
7.921,9.416,-0.313,1.130
7.940,9.191,-0.373,1.312
7.959,9.304,-0.387,1.240
7.979,9.505,-0.095,1.406
7.998,9.479,0.036,1.530
8.017,9.467,-0.093,1.453
8.037,9.431,-0.236,1.384
8.056,9.393,-0.401,1.334
8.075,9.400,-0.435,1.331
8.095,9.510,-0.401,1.449
8.114,9.555,-0.428,1.568
8.134,9.534,-0.464,1.698
8.153,9.507,-0.421,1.729
8.172,9.388,-0.327,1.710
8.192,9.251,-0.404,1.686
8.211,9.462,-0.385,1.451
8.230,9.665,-0.550,1.006
8.250,9.340,-0.603,1.125
8.269,9.033,-0.392,1.362
8.289,8.837,-0.205,1.427
8.308,8.739,-0.083,1.449
8.327,8.930,0.266,1.470
8.347,9.263,0.515,1.353
8.366,9.613,0.591,1.195
8.385,9.752,0.737,1.346
8.405,9.711,0.783,1.583
8.424,9.687,0.694,1.657
8.443,9.800,0.548,1.511
8.463,9.967,0.191,1.054
8.482,10.125,-0.208,0.501
8.502,9.886,-0.349,0.637
8.521,9.383,-0.186,1.288
8.540,9.139,0.014,1.686
8.560,9.172,0.194,1.899
8.579,9.266,0.201,1.923
8.598,9.452,-0.004,1.576
8.618,9.261,0.031,1.688
8.637,9.215,0.287,1.844
8.657,9.254,0.512,1.954
8.676,9.314,0.677,2.014
8.695,9.251,0.811,2.224
8.715,9.153,0.799,2.435
8.734,9.172,0.771,2.478
8.753,9.132,0.752,2.584
8.773,9.074,0.682,2.586
8.792,8.959,0.603,2.639
8.811,8.813,0.553,2.830
8.831,8.921,0.402,2.754
8.850,9.033,0.301,2.727
8.870,9.026,0.340,2.902
8.889,9.060,0.359,2.859
8.908,9.103,0.378,2.739
8.928,9.151,0.392,2.564
8.947,9.211,0.385,2.411
